symbol,name,exchange,technology,industriaRBICS,finance,price,marketvalue,sales,netsales,ebit,depandamort,interest,netincome,taxes,retainearnigs,assests,currentassets,liabilities,daysreceiv,ccc,intangibles,netreceivables,freecashflow,cashflowoperations,capex,roaaverage,marketvaluelastyear,entreprisevalue,pricebv,pricetbv,growtheps,growthlongterm,pricetoearnings,evtoebitda,indistrifactset,equity,freecashtoassets,freecashtotangibleassets,debt
TEDU,"Tarena International, Inc. Sponsored ADR Class A",NASDAQ,1,Consumer Non-Cyclicals,0,6.6,352.8468321,342.89563,292.0599789,25.03011,14.90392132,0,27.34550839,3.813133437,116.6911855,350.5290233,229.1950246,96.50798526,33.22124461,,0.516738329,33.27702703,16.48451,42.71197744,26.22746274,8.406730757,336.8083548,721.5132098,3.317333,2.89798972,0,,31.17072156,18.06762828,Miscellaneous Commercial Services,254.0210381,0.047027518,0.047096947,0.275320954
TESS,TESSCO Technologies Incorporated,NASDAQ,1,Technology,0,16.55,140.0626485,610.77014,580.2747,7.9017,3.9926,0.4291,5.1954,2.2772,104.8437,199.4237,164.6938,91.3721,48.00660618,55.08046601,11.6777,87.8623,-10.8937,-9.2471,3.5394,2.78272178,101.4360008,206.9493658,1.798954,2.016934373,0,,37.74661666,17.399037,Telecommunications Equipment,108.0516,-0.054625905,-0.058023606,0.458180748
TEUM,Pareteum Corporation,NASDAQ,1,Telecommunications,0,3.67,395.3250767,22.138184,13.547507,-7.82089,4.533109,5.240672,-12.462979,0.107205,-299.543213,25.326033,16.696328,9.9045,36.00766584,,0,2.058284,-3.33798,-2.61616,0.721823,-64.95986247,165.0149827,20.76615592,6.257368,6.25731453,0,21.9,,,Specialty Telecommunications,15.421533,-0.131800349,-0.131800349,0.391079803
TG,Tredegar Corporation,NYSE,0,Non-Energy Materials,0,17.35,575.6035899,1035.601,961.33,53.004,40.277,6.57,38.251,-53.163,487.23,755.743,283.837,411.963,48.81214827,41.59274818,168.76,110.252,43.853,88.215,44.362,5.437609505,526.1713278,747.5957296,1.84003,3.614246198,,,16.55172414,8.014448061,Miscellaneous Manufacturing,343.78,0.05802634,0.074709148,0.545109912
TGH,Textainer Group Holdings Limited,NYSE,0,Finance,1,11.19,642.3283607,640.80103,640.801,176.438,239.426,138.427,50.378,2.025,813.979,4744.296,373.877,3504.06,89.23119658,48.8885378,7.384,149.492,-602.111,252.272,854.383,1.104219148,569.2040249,3874.27752,0.4720876,0.474983719,0,,11.31818182,9.3162128,Finance/Rental/Leasing,1240.236,-0.126912613,-0.127110447,0.738583765
TGI,"Triumph Group, Inc.",NYSE,0,Industrials,0,21.66,1080.162521,3435.856,3198.951,220.914,155.363,99.906,-425.391,-36.457,146.155,3807.064,1922.925,3356.53,41.41695278,170.1154823,1100.509,401.563,-330.944,-288.894,42.05,-10.3480512,573.1024895,2648.4034,2.778216,,0.4516363,,,7.038440829,Aerospace & Defense,450.534,-0.08692893,-0.122274995,0.881658412
TGLS,Tecnoglass Inc.,NASDAQ,1,Non-Energy Materials,0,8.4,315.285589,351.52417,314.456,34.364,22.173,20.117,5.449,5.793,22.212,468,261.898,346.335,139.1842817,169.1307141,34.647,120.46,7.182,14.209,14.9,1.260772035,302.8993717,442.6842386,2.129342,2.991189662,17.96117,23.5,45.9375,8.000365759,Building Products,121.665,0.015346154,0.016573094,0.740032051
TGP,Teekay LNG Partners L.P.,NYSE,0,Energy,0,14.37,1145.10213,487.26401,432.676,199.249,105.545,93.67,33.565,0.824,,5019.299,349.093,3087.876,95.55440445,,96.709,20.735,-514.143,194.465,708.608,0.719139073,878.1507375,4537.381476,1.039355,1.108818552,0,47.1238,80.6,14.88671521,Marine Shipping,1931.423,-0.102433228,-0.104445627,0.615200649
TGTX,"TG Therapeutics, Inc.",NASDAQ,1,Healthcare,0,6.25,549.8187542,0.15209499,0.152,-174.4,0.088,0,-173.482,0,-528.345,83.616,79.031,59.58,244.2954605,,0.799,,-129.015,-128.925,0.09,-191.6954273,343.871101,240.6749333,14.30665,14.79834912,-100000,,,,Biotechnology,24.036,-1.542946326,-1.557832329,0.712543054
THCBU.U,Tuscan Holdings Corp. Units Cons of 1 Sh + 1 Wt,NASDAQ,1,Finance,1,10.15,208.43024,,,,,,,,,,,,,,,,,,,,,,,,,,,,Financial Conglomerates,0,,,#DIV/0!
THFF,First Financial Corporation,NASDAQ,1,Finance,1,42.72,524.5161698,164.42999,164.43,,3.731,0.112,46.583,11.145,456.716,3008.718,,2566.017,,,35.552,,50.755,52.768,2.013,1.550341416,492.0382733,487.3464,1.113559,1.210793946,0,,10.56356557,,Regional Banks,442.701,0.016869311,0.017071028,0.852860587
THOR,"Synthorx, Inc.",NASDAQ,1,Healthcare,0,15.38,464.9373964,,0,-5.85,0.114,0,-5.85,0,-12.869,4.469,3.727,0.894,,,,,-5.47,-5.082,0.388,-129.3675365,525.3973667,,,,0,,,,Biotechnology,3.575,-1.223987469,,0.200044753
THR,"Thermon Group Holdings, Inc.",NYSE,0,Industrials,0,24.32,792.880659,400.99402,308.609,36.831,24.42,8.984,11.913,5.17,148.812,662.477,220.194,321.624,107.113613,172.1908885,362,110.525,11.907,21.915,10.008,2.133881208,661.0266471,920.6006359,2.17408,,0,8,62.25,15.02996908,Electrical Products,340.853,0.017973454,0.039626993,0.485487043
THRM,Gentherm Incorporated,NASDAQ,1,Consumer Cyclicals,0,38.55,1297.515911,1038.259,1038.259,88.248,50.638,4.942,41.899,16.22,363.965,803.047,443.075,323.348,64.2524505,76.29615874,111.696,166.858,76.893,118.434,41.541,4.968893274,1353.587989,1546.53446,2.821744,3.67819835,0,25,34.51908133,11.13527973,Auto Parts: OEM,479.699,0.095751556,0.111221362,0.402651401
TIBR,Tiberius Acquisition Corp.,NASDAQ,1,Finance,1,10.02,216.0612671,,0,0,,0,-0.016297,0,-0.01923,0.240867,0.017847,0.235097,,,0,,-0.02715,-0.027153,0,-7.580052884,211.3174014,,,,,,,,Financial Conglomerates,0.00577,-0.112717807,-0.112717807,0.976044871
TIER,TIER REIT Inc,NYSE,0,Finance,1,24.06,1298.879086,213.75301,213.753,9.352,94.621,36.421,-16.111,0.834,-1977.969,1617.551,,840.07,126.7569578,,101.372,,-41.291,71.632,112.923,-1.007350199,1111.564995,1717.123468,1.43401,1.649953983,0,,,16.51509015,Real Estate Investment Trusts,777.481,-0.025526861,-0.027233592,0.51934684
TILE,"Interface, Inc.",NASDAQ,1,Consumer Non-Cyclicals,0,17.1,1016.663398,1179.573,1179.573,102.208,44.471,16.136,50.253,4.738,222.214,1284.644,558.879,929.981,49.78978834,129.7560988,343.542,179.004,36.91,91.767,54.857,4.819867603,848.1600065,1384.62052,2.385938,76.09061775,0.1638055,,16.85633001,9.439800653,Building Products,354.663,0.028731695,0.039219978,0.72392118
TIPT,Tiptree Inc.,NASDAQ,1,Finance,1,5.83,209.5127089,616.39404,646.78,34.603,29.992,38.764,6.562,-12.562,38.079,2031.152,,1634.378,288.2878104,,155.579,,-20.748,-19.001,1.747,0.263420464,200.887837,522.5154604,0.5909895,1.227300346,,,53.55535554,10.78596855,Specialty Insurance,396.774,-0.010214893,-0.011062219,0.804655683
TISI,"Team, Inc.",NYSE,0,Industrials,0,15.72,472.7475673,1253.4641,1200.211,-38.392,52.143,23.087,-104.161,-33.372,115.78,1055.835,397.06,598.367,86.08532166,85.29814323,444.965,301.963,-50.526,-13.728,36.798,-9.455201014,440.5694379,805.9471,0.975588,35.69545796,0,,,58.61007199,Miscellaneous Commercial Services,457.468,-0.047854068,-0.082711543,0.566723967
TITN,Titan Machinery Inc.,NASDAQ,1,Industrials,0,19.6,435.4728166,1248.8269,1202.938,12.097,25.105,15.908,-6.908,-7.39,77.046,760.308,599.146,438.453,19.16197053,188.8086102,5.193,60.672,23.556,49.671,26.115,-0.901986643,292.1666969,755.92607,1.475732,1.49993362,0,25,,20.31950083,Specialty Stores,321.855,0.030982181,0.031195248,0.576678136
TIVO,TiVo Corp.,NASDAQ,1,Consumer Services,0,9.66,1205.56801,695.86499,695.865,-14.267,168.8,49.35,-353.063,14.052,-1710.587,2760.303,512.032,1267.362,87.933809,91.09146441,2058.113,154.52,134.68,158.548,25.568,-11.9197884,1166.153069,1828.8442,0.7814142,,0,,,11.8346515,Packaged Software,1492.941,0.048791745,0.19179994,0.459138725
TK,Teekay Corporation,NYSE,0,Energy,0,3.86,387.67908,1538.3491,1880.332,282.544,485.829,268.4,-163.276,12.232,-135.892,8092.437,832.711,5212.781,54.61435268,,136.704,128.518,-540.307,513.745,1054.052,-1.561912508,335.4528832,6990.538608,1.068802,1.296925655,0,,,9.097845198,Marine Shipping,2879.656,-0.066766908,-0.06791417,0.644154659
TKKSU.U,TKK Symphony Acquisition Corp Units Cons of 1 ordinary Shs + 1 Redeemable Wt + 1 Rts,NASDAQ,1,Finance,1,10.21,255.25,,,,,,,,,,,,,,,,,,,,252.25,,,,,,,,Financial Conglomerates,0,,,#DIV/0!
TLND,Talend SA Sponsored ADR,NASDAQ,1,Technology,0,45.97,1386.38049,204.10309,204.1030892,-41.49229,4.5500975,,-40.31556202,-0.322652358,-224.312,219.124,120.659,194.684,122.2983043,,69.079,77.094,-1.77309,3.227522508,5.000612093,-20.57323778,1118.272563,1073.64828,,,0,,,,Packaged Software,24.44,-0.00809172,-0.011817055,0.888464979
TLRA,Telaria Inc,NYSE,0,Business Services,0,5.18,256.7829442,55.165001,55.165,-10.92,3.704,0.089,-9.23,-0.01,-205.834,174.706,155.427,120.311,541.2473942,,13.857,104.317,-0.854,1.886,2.74,-5.677659057,135.3315571,,,,0,25,,,Information Technology Services,54.395,-0.004888212,-0.005309327,0.688648358
TLRD,"Tailored Brands, Inc.",NYSE,0,Consumer Cyclicals,0,12.09,605.6606558,3314.0054,3304.346,250.463,106.493,100.471,96.703,38.251,-479.166,1999.955,1113.573,1997.763,10.03307992,151.3080868,289.279,79.783,255.81,350.768,94.958,4.719720964,683.3094664,2432.94372,518.1021,,0,5.26154,11.81538462,6.815808447,Apparel/Footwear Retail,2.192,0.127907878,0.149537376,0.998903975
TLYS,"Tilly's, Inc. Class A",NYSE,0,Consumer Cyclicals,0,12.03,354.6443837,592.18402,576.899,24.834,23.389,,14.7,10.509,16.398,296.013,203.054,135.588,2.638646453,30.95924076,,3.348,18.955,32.708,13.753,4.945224074,320.1527823,278.93398,2.589813,2.589814867,0,11,27.98039216,5.784251913,Apparel/Footwear Retail,160.425,0.06403435,,0.458047451
TMCXU.U,Trinity Merger Corp. Units Cons of 1 Sh + 1 Wt 23,NASDAQ,1,Finance,1,10.53,363.285,,,,,,,,,,,,,,,,,,,,356.385,,,,,,,,Financial Conglomerates,0,,,#DIV/0!
TMST,TimkenSteel Corp,NYSE,0,Non-Energy Materials,0,11.51,513.6452639,1610.6,1610.6,6.7,73,17.2,-31.7,1.8,-269.2,1197.6,491.4,662.4,35.53458339,64.44776607,17.8,163.4,-21.5,18.5,40,-2.693059213,389.6728818,557.304,0.7283334,0.753390027,0,,,6.992521957,Steel,535.2,-0.017952572,-0.018223428,0.553106212
TNAV,"TeleNav, Inc.",NASDAQ,1,Technology,0,5.76,262.3161725,139.81699,106.18,-85.598,3.609,0,-89.118,1.012,-135.042,320.412,137.983,289.366,178.8493125,,31.046,46.188,-12.063,-7.415,4.648,-30.73182843,183.7596639,161.2608,8.093656,,0,25,,,Telecommunications Equipment,31.046,-0.037648403,-0.04168769,0.903106001
TNC,Tennant Company,NYSE,0,Industrials,0,62.16,1126.277005,1123.639,1123.639,65.052,54.42,23.342,33.412,2.304,316.269,992.544,468.644,676.192,69.13937216,87.51124748,329.217,207.948,61.19,79.97,21.555,3.363870807,944.4937611,1226.483831,3.003938,,0,10,28.60043908,10.26586841,Industrial Machinery,316.352,0.06164966,0.092247112,0.681271561
TNK,Teekay Tankers Ltd. Class A,NYSE,0,Energy,0,1.01,308.6226383,755.763,755.763,8.229,118.514,58.653,-52.548,,,2161.086,225.591,1214.153,47.69621561,,19.684,17.365,-13.09,-7.263,5.827,-2.411324802,283.5661414,1299.881432,0.2631892,0.268776068,0,3,,10.25604121,Marine Shipping,946.933,-0.00605714,-0.006112818,0.561825397
TNP,Tsakos Energy Navigation Limited,NYSE,0,Energy,0,3.26,284.7153544,,529.182,76.26,139.02,66.659,7.612,0,547.937,3373.636,304.393,1865.498,29.85073188,2.062679483,0,27.364,-125.697,167.65,293.347,0.228890649,232.3137636,1900.616067,0.2277034,0.227703451,0,10,,8.828577046,Marine Shipping,1508.138,-0.037258614,-0.037258614,0.552963627
TOCA,Tocagen Inc.,NASDAQ,1,Healthcare,0,11.07,254.820313,18.035999,18.036,-45.853,0.625,2.937,-48.955,1.699,-215.884,103.081,97.748,44.936,,,,,-36.437,-34.469,1.968,-50.17063447,188.4441236,94.80383161,3.247588,3.247592049,0,,,,Biotechnology,58.145,-0.353479303,,0.435929027
TOO,Teekay Offshore Partners L.P.,NYSE,0,Energy,0,1.13,463.6559508,1416.424,1416.424,336.612,372.29,199.395,-115.656,22.657,,5312.052,482.791,3852.928,46.42113696,,129.145,133.72,46.907,280.643,233.736,-2.112467873,496.4630009,3781.971099,0.4784292,0.546432723,0,,,5.334970277,Marine Shipping,1459.124,0.008830298,0.009050326,0.725318201
TORC,"resTORbio, Inc.",NASDAQ,1,Healthcare,0,8.15,228.6482418,,0,-18.882,0.005,0,-33.778,0,-33.779,55.193,54.225,5.502,,,0,,-11.029,-10.985,0.044,-122.3995797,241.8340994,,,,0,29.3441,,,Biotechnology,49.691,-0.199826065,-0.199826065,0.099686554
TOUR,Tuniu Corp. Sponsored ADR Class A,NASDAQ,1,Consumer Services,0,5.49,712.0958106,338.54391,338.5439117,-61.29549,,,-28.4016427,0.02312222,-828.9626695,955.0261445,642.0158178,457.793233,130.166664,,69.51862155,50.620767,,,,-2.872601184,630.3799415,,,,-100000,,,,Other Consumer Services,497.2329114,,,0.479351519
TOWR,"Tower International, Inc.",NYSE,0,Consumer Cyclicals,0,24.48,504.5817386,1571.853,1571.853,103.936,54.815,22.519,77.119,1.259,64.676,1170.392,695.035,869.478,27.52687115,-8.447609047,7.453,113.128,29.989,98.247,68.258,6.343940294,490.4465926,730.2454184,1.629836,1.671228261,0.1659274,8,10.2189781,4.599942164,Auto Parts: OEM,300.914,0.025623039,0.025787251,0.742894688
TPB,Turning Point Brands Inc,NYSE,0,Consumer Non-Cyclicals,0,42.1,823.2173837,311.95502,332.683,51.284,3.11,15.086,25.289,6.285,-25.503,339.377,111.854,256.754,3.217364578,142.743464,181.278,2.617,10.823,13.09,2.267,8.136037088,532.255996,757.1152376,6.441978,,24.02403,,21.265625,13.91909471,Tobacco,82.623,0.031890788,0.068457106,0.756545081
TPC,Tutor Perini Corporation,NYSE,0,Industrials,0,18.59,931.4147896,4454.6621,4454.662,191.876,47.267,63.519,83.436,34.832,701.681,4387.752,3175.643,2599.863,230.0995704,,670.917,2882.111,-55.667,21.402,77.069,1.92873799,798.915249,1365.51797,0.4415903,0.70187405,-3.175288,10,9.628021945,5.710047837,Engineering & Construction,1787.889,-0.012686907,-0.01497699,0.592527335
TPCO,Tribune Publishing Co.,NASDAQ,1,Consumer Services,0,11.52,410.1235563,1182.1929,1524.018,84.189,56.696,26.481,5.535,31.681,-16.39,865.133,406.705,795.971,45.04942527,24.94404854,289.878,180.679,66.969,91.284,24.315,0.631165193,403.7153652,767.15815,8.566864,,0,,109.9375,5.519719034,Publishing: Newspapers,69.162,0.077408907,0.116416198,0.920056223
TPGH,TPG Pace Holdings Corp. Class A,NYSE,0,Finance,1,10.12,569.2499936,0,0,-0.80405,,0,6.865501,0,4.998746,457.467378,0.547827,16.002472,,,0,,0.14075,0.140754,0,1.512267905,562.5,998.452073,112.4986,112.499865,,,81.96721311,,Financial Conglomerates,441.464906,0.000307672,0.000307672,0.034980575
TPIC,"TPI Composites, Inc.",NASDAQ,1,Industrials,0,29.26,1021.583691,1029.624,1029.624,24.718,26.429,10.417,5.279,-3.033,-74.981,604.855,414.197,383.898,96.31454055,28.45112116,9.643,172.667,-55.946,-3.258,52.688,0.917614584,848.2804164,933.65116,3.857695,4.033737661,280.3691,35,167.6671214,18.25427024,Electrical Products,220.957,-0.092494895,-0.093993401,0.634694266
TPNL,"3PEA International, Inc.",NASDAQ,1,Finance,1,8.01,353.249034,21.171474,15.234091,1.76779,0.876191,0.031623,1.791141,0.006,-2.008472,20.402579,17.903069,15.561527,3.30390832,,1.639557,0.165523,2.03055,2.737775,1.519346,10.45180635,155.2355253,15.21298433,6.237096,9.243059871,0,,18.125,5.753819743,Miscellaneous Commercial Services,4.841052,0.099524183,0.10822084,0.762723526
TPRE,Third Point Reinsurance Ltd.,NYSE,0,Finance,1,10.68,1000.075222,370.009,370.009,,,8.228,-317.692,-4.01,276.328,3068.682,1560.183,1864.108,,,,,,,,-8.20859079,907.7988147,1049.514597,0.7493816,,0,15,,,Property/Casualty Insurance,1204.574,,,0.607462096
TRC,Tejon Ranch Co.,NYSE,0,Finance,1,17.92,465.5974483,45.618999,45.619,0.436,5.424,0,4.255,1.32,74.647,529.048,96.499,94.376,73.94572437,51.02921017,51.832,10.876,-8.226,14.354,26.424,0.812606768,430.5494448,432.1974883,1.027,1.171861969,,,101.2210012,73.7538376,Real Estate Development,434.672,-0.015548684,-0.017237477,0.17838835
TRCB,Two River Bancorp,NASDAQ,1,Finance,1,16.33,140.5523151,50.022999,50.023,,,1.154,11.206,3.99,39.109,1096.419,,979.921,,,18.109,,,,,1.048964632,131.0681381,160.55052,1.127425,1.334932746,0,2.5,11.82945736,,Regional Banks,116.498,,,0.893746825
TREC,Trecora Resources,NYSE,0,Non-Energy Materials,0,9.77,239.5213385,279.24103,287.932,4.682,,4.1,-2.332,-0.807,124.123,329.968,55.232,144.807,37.17857862,35.83119479,40.745,27.112,,,,-0.709575928,191.2248105,286.6524,1.033688,1.325913951,279.3104,,,15.05527311,Oil Refining/Marketing,185.161,,,0.438851646
TRHC,"Tabula Rasa Healthcare, Inc.",NASDAQ,1,Healthcare,0,57.5,1214.917483,204.27,204.27,0.917,16.802,0.906,-47.269,-3.376,-66.498,270.957,63.311,131.948,40.23719832,11.29242585,193.667,27.95,10.842,15.83,10.576,-20.60598663,1304.9121,1238.775225,9.429233,,4.725575,32,,69.91225382,Data Processing Services,139.009,0.040013729,0.140276879,0.486970257
TRK,"Speedway Motorsports, Inc.",NYSE,0,Consumer Services,0,17.02,694.9606712,456.69998,453.589,70.124,64.831,13.05,148.245,-103.875,767.859,1459.842,123.334,540.619,23.29707621,16.84766033,344.608,28.459,65.935,91.603,25.668,9.976274844,664.3366706,919.63367,0.8414922,1.346151841,0,,5.227146814,7.42238636,Movies/Entertainment,919.223,0.045165847,0.059122121,0.370327063
TRNS,"Transcat, Inc.",NASDAQ,1,Technology,0,23.18,167.1046248,158.85703,155.141,9.026,5.991,1.178,5.922,2.026,33.086,98.508,40.513,47.16,58.01872168,55.3454349,38.245,24.684,3.992,9.874,5.882,6.126090712,137.0010646,136.56495,2.180738,8.545869839,0,,19.32098765,9.09402344,Electronic Equipment/Instruments,51.348,0.040524627,0.066242968,0.478742843
TROX,Tronox Ltd. Class A,NYSE,0,Non-Energy Materials,0,11.49,1414.617525,1854,1698,137,182,190,-106,6,-327,4864,2639,3849,68.0344523,158.8110441,198,324,182,273,91,-2.157102157,956.4287384,4014.98602,3.000319,3.941779618,-3.845328,31.6,,12.39193216,Chemicals: Specialty,1015,0.037417763,0.039005572,0.791324013
TRS,TriMas Corporation,NASDAQ,1,Non-Energy Materials,0,31.1,1416.014062,877.14001,877.14,123.62,44.02,13.91,83.3,22.68,-179.66,1100.52,411.81,480.07,48.96336389,96.09740115,491.18,123.11,104.27,129.32,25.05,7.807959807,1250.291354,1445.401963,2.002512,9.611347791,-0.1064956,5,15.12581754,8.622058951,Miscellaneous Manufacturing,620.45,0.09474612,0.171119572,0.436221059
TRST,TrustCo Bank Corp NY,NASDAQ,1,Finance,1,8.14,787.5124911,198.995,198.995,,4.109,1.27,61.445,18.209,256.397,4958.913,,4469.042,,,0,,63.994,67.64,3.646,1.245474652,663.0807295,775.62456,1.353578,1.353576638,0,,10.78616352,,Regional Banks,489.871,0.012904844,0.012904844,0.901214036
TRTX,"TPG RE Finance Trust, Inc.",NYSE,0,Finance,1,19.79,1329.122401,266.901,266.901,107.281,,0,106.941,0.34,-25.915,4526.79,,3199.62,91.93685112,,,,107.697,107.697,0,2.713489614,1228.184104,4261.439254,0.9250904,0.925090558,0,5,10.77512526,39.72221785,Real Estate Investment Trusts,1327.17,0.023791031,,0.706818739
TRUE,"TrueCar, Inc.",NASDAQ,1,Technology,0,7.11,745.718167,353.57101,353.571,-29.163,22.661,2.649,-28.321,-0.177,-373.482,429.5,255.459,82.947,44.86946752,,96.762,47.76,7.734,24.833,17.099,-6.895703729,942.2853188,752.32894,2.727716,3.784355011,0,51.5,,,Internet Software/Services,346.553,0.018006985,0.023243513,0.193124563
TRUP,"Trupanion, Inc.",NASDAQ,1,Finance,1,26.55,911.5411287,303.95599,303.956,-1.045,4.512,1.198,-0.927,-0.007,-83.711,207.51,116.676,78.337,31.1807959,,8.071,31.565,-44.256,12.68,59.895,-0.591289483,866.2765077,745.4829483,6.706353,7.153308472,0,15,,34.7269273,Specialty Insurance,129.173,-0.21327165,-0.221902436,0.377509518
TRVN,"Trevena, Inc.",NASDAQ,1,Healthcare,0,1.48,136.6380389,5.5,0,-68.613,0.49,2.78,-71.865,0,-357.49,72.722,67.493,38.089,,,0.011,,-74.75,-71.255,3.495,-76.70672872,35.39888975,57.1796384,2.878682,2.879593091,0,,,,Biotechnology,34.633,-1.027887022,-1.028042525,0.523761723
TSBK,"Timberland Bancorp, Inc.",NASDAQ,1,Finance,1,30.43,252.9645842,57.958,54.538,,1.29,0,16.721,5.701,110.525,1018.29,,893.633,,,5.65,,15.557,17.743,2.186,1.697292919,185.3352908,84.23998656,1.850371,1.938219828,,,14.06130441,,Savings Banks,124.657,0.015277573,0.015362814,0.877582025
TSC,"TriState Capital Holdings, Inc.",NASDAQ,1,Finance,1,21.24,622.1620694,248.371,248.371,,1.541,7.889,54.424,5.945,164.009,6054.962,,5575.608,,,67.863,,80.916,82.698,1.782,1.004794764,561.9853079,1003.364886,1.274658,1.506553205,0.2969503,7.25,10.72767365,,Regional Banks,479.354,0.013363585,0.01351506,0.920832864
TSLX,"TPG Specialty Lending, Inc.",NYSE,0,Finance,1,19.8,1299.394739,250.125,250.125,158.63,,42.405,119.017,3.375,,1730.324,,667.122,11.37574213,,0,,133.422,133.422,0,6.89841249,1182.778538,1755.700998,1.112975,1.112975577,0,1,9.732085216,11.06790013,Investment Managers,1063.202,0.077108102,0.077108102,0.385547447
TST,"TheStreet, Inc.",NASDAQ,1,Technology,0,2.21,110.9353688,55.148197,62.46939,1.16802,5.132259,0,2.626837,-1.88231,-207.78713,69.010548,18.466314,34.989599,30.82737017,,43.440504,4.68457,3.38329,5.889108,2.505816,3.56244905,100.7164154,43.18677755,2.096163,,0,,2.196969697,6.8547394,Financial Publishing/Services,34.020949,0.049025694,0.132314594,0.50701813
TTEC,"TTEC Holdings, Inc.",NASDAQ,1,Technology,0,31.84,1470.785152,1536.0441,1509.171,99.637,,,35.817,16.483,,1054.508,526.477,701.659,90.43089882,,,350.962,,,,3.357984366,1319.734019,,,,16.77018,14,37.1038961,,Miscellaneous Commercial Services,352.849,,,0.665389926
TTGT,"TechTarget, Inc.",NASDAQ,1,Technology,0,16.46,457.4398406,121.333,121.333,16.621,,1.778,12.955,1.888,3.637,176.463,70.118,43.878,89.71052805,,94.536,30.042,,,,7.410648911,339.3281155,339.63613,2.55933,8.918201778,0,20,27.13333333,16.04403278,Internet Software/Services,132.585,,,0.248652692
TTI,"TETRA Technologies, Inc.",NYSE,0,Energy,0,2.45,307.7910506,998.77502,998.775,33.873,117.01,72.066,-20.102,6.299,-217.952,1385.527,400.691,1072.778,61.97755,86.6994699,108.043,195.136,-95.345,46.586,141.931,-1.492275274,211.1927919,1150.31568,1.218221,3.232080867,-37.03072,29,,7.730720037,Oilfield Services/Equipment,312.749,-0.068814971,-0.074634986,0.774274337
TTMI,"TTM Technologies, Inc.",NASDAQ,1,Technology,0,11.68,1219.19351,2847.261,2847.261,178.039,225.577,78.798,173.584,-83.816,433.008,3457.503,1206.914,2230.416,82.99296851,42.95163782,1142.968,810.906,123.011,273.138,150.127,5.564138132,1008.777182,2540.23528,0.8221704,11.99342015,0,,7.030854831,6.293693213,Electronic Components,1227.087,0.035577988,0.053147176,0.645094451
